Slice,Count,Total Area,Average Size,%Area,Pot number
r_55_02_20250407.jpg,7,54208,7744.000,21.683,33
r_55_02_20250407.jpg,2,7054,3527.000,2.822,34
r_55_02_20250407.jpg,9,47054,5228.222,18.822,35
r_55_02_20250407.jpg,3,1380,460.000,0.552,36
r_55_02_20250407.jpg,1,435,435.000,0.174,37
r_55_02_20250407.jpg,1,77,77.000,0.031,38
r_55_02_20250407.jpg,0,0,NaN,0.000,39
r_55_02_20250407.jpg,8,4669,583.625,1.868,40
r_55_03_20241104.jpg,1,7683,7683.000,3.073,1
r_55_03_20241104.jpg,3,11036,3678.667,4.414,2
r_55_03_20241104.jpg,0,0,NaN,0.000,3
r_55_03_20241104.jpg,0,0,NaN,0.000,4
r_55_03_20241104.jpg,0,0,NaN,0.000,5
r_55_03_20241104.jpg,0,0,NaN,0.000,6
r_55_03_20241104.jpg,0,0,NaN,0.000,7
r_55_03_20241104.jpg,1,831,831.000,0.332,8
r_55_03_20241104.jpg,0,0,NaN,0.000,9
r_55_03_20241104.jpg,0,0,NaN,0.000,10
r_55_03_20241104.jpg,0,0,NaN,0.000,11
r_55_03_20241104.jpg,1,463,463.000,0.185,12
r_55_03_20241104.jpg,0,0,NaN,0.000,13
r_55_03_20241104.jpg,0,0,NaN,0.000,14
r_55_03_20241104.jpg,0,0,NaN,0.000,15
r_55_03_20241104.jpg,0,0,NaN,0.000,16
r_55_03_20241104.jpg,12,6918,576.500,2.767,17
r_55_03_20241104.jpg,0,0,NaN,0.000,18
r_55_03_20241104.jpg,0,0,NaN,0.000,19
r_55_03_20241104.jpg,0,0,NaN,0.000,20
r_55_03_20241104.jpg,0,0,NaN,0.000,21
r_55_03_20241104.jpg,0,0,NaN,0.000,22
r_55_03_20241104.jpg,0,0,NaN,0.000,23
r_55_03_20241104.jpg,0,0,NaN,0.000,24
r_55_03_20241104.jpg,0,0,NaN,0.000,25
r_55_03_20241104.jpg,0,0,NaN,0.000,26
r_55_03_20241104.jpg,0,0,NaN,0.000,27
r_55_03_20241104.jpg,1,342,342.000,0.137,28
r_55_03_20241104.jpg,0,0,NaN,0.000,29
r_55_03_20241104.jpg,0,0,NaN,0.000,30
r_55_03_20241104.jpg,0,0,NaN,0.000,31
r_55_03_20241104.jpg,0,0,NaN,0.000,32
r_55_03_20241104.jpg,1,310,310.000,0.124,33
r_55_03_20241104.jpg,3,1695,565.000,0.678,34
r_55_03_20241104.jpg,0,0,NaN,0.000,35
r_55_03_20241104.jpg,1,279,279.000,0.112,36
r_55_03_20241104.jpg,3,2748,916.000,1.099,37
r_55_03_20241104.jpg,2,685,342.500,0.274,38
r_55_03_20241104.jpg,4,2393,598.250,0.957,39
r_55_03_20241104.jpg,0,0,NaN,0.000,40
r_55_03_20241118.jpg,3,13785,4595.000,5.514,1
r_55_03_20241118.jpg,2,19784,9892.000,7.914,2
r_55_03_20241118.jpg,0,0,NaN,0.000,3
r_55_03_20241118.jpg,2,972,486.000,0.389,4
r_55_03_20241118.jpg,0,0,NaN,0.000,5
r_55_03_20241118.jpg,0,0,NaN,0.000,6
r_55_03_20241118.jpg,3,6445,2148.333,2.578,7
r_55_03_20241118.jpg,0,0,NaN,0.000,8
r_55_03_20241118.jpg,1,1989,1989.000,0.796,9
r_55_03_20241118.jpg,0,0,NaN,0.000,10
r_55_03_20241118.jpg,1,3455,3455.000,1.382,11
r_55_03_20241118.jpg,1,1545,1545.000,0.618,12
r_55_03_20241118.jpg,2,7153,3576.500,2.861,13
r_55_03_20241118.jpg,1,12805,12805.000,5.122,14
r_55_03_20241118.jpg,1,5455,5455.000,2.182,15
r_55_03_20241118.jpg,1,230,230.000,0.092,16
r_55_03_20241118.jpg,0,0,NaN,0.000,17
r_55_03_20241118.jpg,1,1384,1384.000,0.554,18
r_55_03_20241118.jpg,2,2492,1246.000,0.997,19
r_55_03_20241118.jpg,0,0,NaN,0.000,20
r_55_03_20241118.jpg,1,5546,5546.000,2.218,21
r_55_03_20241118.jpg,1,6136,6136.000,2.454,22
r_55_03_20241118.jpg,2,2931,1465.500,1.172,23
r_55_03_20241118.jpg,3,1406,468.667,0.562,24
r_55_03_20241118.jpg,2,6116,3058.000,2.446,25
r_55_03_20241118.jpg,0,0,NaN,0.000,26
r_55_03_20241118.jpg,1,5799,5799.000,2.320,27
r_55_03_20241118.jpg,3,4075,1358.333,1.630,28
r_55_03_20241118.jpg,2,6461,3230.500,2.584,29
r_55_03_20241118.jpg,4,4751,1187.750,1.900,30
r_55_03_20241118.jpg,1,333,333.000,0.133,31
r_55_03_20241118.jpg,0,0,NaN,0.000,32
r_55_03_20241118.jpg,1,1149,1149.000,0.460,33
